,Unnamed: 0,imdb_id,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,tags,youtube_id,split
609,1165,tt0094612,movie,Action Jackson,Action Jackson,0,1988,\N,96,"Action,Comedy,Crime","murder, cult, violence, humor, action, blaxploitation",vTtdtESSpPM,test
610,1166,tt0094625,movie,Akira,Akira,0,1988,\N,124,"Action,Animation,Drama","murder, stupid, paranormal, anti war, cult, violence, atmospheric, flashback, psychedelic, action, romantic, comic, revenge, alternate history, sci-fi",NCmVrn2gnRs,val
611,1169,tt0094673,tvMovie,April Morning,April Morning,0,1988,\N,100,"Drama,History,War",violence,n28bh8lHb_E,train
612,1171,tt0094721,movie,Beetlejuice,Beetle Juice,0,1988,\N,92,"Comedy,Fantasy","comedy, fantasy, gothic, paranormal, whimsical, cult, alternate reality, horror, haunting, psychedelic, entertaining",2hovKm9oFiM,train
613,1172,tt0094737,movie,Big,Big,0,1988,\N,104,"Comedy,Drama,Fantasy","comedy, romantic",pO1SROeo_JM,train
614,1174,tt0094792,movie,Braddock: Missing in Action III,Braddock: Missing in Action III,0,1988,\N,103,"Action,War","cult, murder",up0RYauFILk,train
615,1175,tt0094799,movie,"Bright Lights, Big City","Bright Lights, Big City",0,1988,\N,107,Drama,flashback,zmeTsRQ6STE,train
616,1176,tt0094812,movie,Bull Durham,Bull Durham,0,1988,\N,108,"Comedy,Romance,Sport",philosophical,q2_4LKWV3Nk,train
617,1177,tt0094862,movie,Child's Play,Child's Play,0,1988,\N,87,"Horror,Thriller","dark, mystery, gothic, murder, stupid, cult, horror, revenge",sjiyV8mtXiU,val
618,1178,tt0094894,movie,Colors,Colors,0,1988,\N,120,"Action,Crime,Drama","violence, murder",TEauBVUJKhA,test
619,1179,tt0094898,movie,Coming to America,Coming to America,0,1988,\N,117,"Comedy,Romance","cult, fantasy, satire, comedy",vPE4OCeKt2k,train
620,1180,tt0094933,movie,D.O.A.,D.O.A.,0,1988,\N,96,"Mystery,Thriller","neo noir, murder",aHFsGdCNApM,val
621,1181,tt0094947,movie,Dangerous Liaisons,Dangerous Liaisons,0,1988,\N,119,"Drama,Romance","tragedy, revenge, cruelty, romantic",dO3U2dBwuWA,train
622,1182,tt0094964,movie,Dead Ringers,Dead Ringers,0,1988,\N,116,"Drama,Horror,Thriller","neo noir, murder, cult, psychedelic, tragedy, sadist",-ZHbu3msmes,test
623,1183,tt0095016,movie,Die Hard,Die Hard,0,1988,\N,132,"Action,Thriller","comedy, mystery, murder, cult, revenge, violence, humor, action, claustrophobic, suspenseful",7JrE099n90k,val
624,1184,tt0095174,movie,Frantic,Frantic,0,1988,\N,120,"Crime,Drama,Mystery","suspenseful, neo noir, murder, violence",lZ397XS9r1c,train
625,1185,tt0095179,movie,Friday the 13th Part VII: The New Blood,Friday the 13th Part VII: The New Blood,0,1988,\N,88,"Horror,Thriller","comedy, murder, paranormal, violence, cult, flashback, sadist",tFueYFS9rB4,test
626,1186,tt0095188,movie,Funny Farm,Funny Farm,0,1988,\N,101,Comedy,comedy,l4iw_hfBQqM,train
627,1187,tt0095215,movie,Ghost Town,Ghost Town,0,1988,\N,85,"Action,Horror,Western",violence,aO93d9y1aaU,train
628,1188,tt0095271,movie,Halloween 4: The Return of Michael Myers,Halloween 4: The Return of Michael Myers,0,1988,\N,88,"Horror,Thriller","good versus evil, cult, horror, murder, violence",1SpDZ1eErzM,train
629,1189,tt0095294,movie,Hellbound: Hellraiser II,Hellbound: Hellraiser II,0,1988,\N,97,"Horror,Thriller","gothic, murder, cult, violence, horror, good versus evil, insanity",fDTMZXO3oGU,test
630,1191,tt0095444,movie,Killer Klowns from Outer Space,Killer Klowns from Outer Space,0,1988,\N,88,"Comedy,Horror,Sci-Fi","cult, murder",tKO3CGDBfkE,test
631,1192,tt0095484,movie,Lady in White,Lady in White,0,1988,\N,113,"Fantasy,Horror,Mystery","murder, cult, horror, violence, psychedelic, revenge, sadist",YOfjoo151-M,train
632,1193,tt0095583,movie,Maniac Cop,Maniac Cop,0,1988,\N,85,"Action,Crime,Horror","neo noir, grindhouse film, murder, cult, violence, revenge",hAkb0cNsf0I,train
633,1195,tt0095631,movie,Midnight Run,Midnight Run,0,1988,\N,126,"Action,Comedy,Crime","comedy, neo noir, entertaining",IlTrGwowJdc,train
634,1196,tt0095647,movie,Mississippi Burning,Mississippi Burning,0,1988,\N,128,"Crime,Drama,History","dramatic, cult, suspenseful, murder",987lXKJqHbY,test
635,1197,tt0095652,movie,Monkey Shines,Monkey Shines,0,1988,\N,113,"Drama,Horror,Sci-Fi","revenge, murder",rpG4R3Sjf4Y,test
636,1198,tt0095655,movie,Moonwalker,Moonwalker,0,1988,\N,93,"Action,Crime,Fantasy","neo noir, cult, psychedelic",OUsZj9bEjtU,train
637,1199,tt0095687,movie,My Stepmother Is an Alien,My Stepmother Is an Alien,0,1988,\N,105,"Comedy,Sci-Fi","comedy, adult comedy",qfX8yIgpgaI,test
638,1200,tt0095863,movie,Phantasm II,Phantasm II,0,1988,\N,97,"Action,Fantasy,Horror","good versus evil, cult",3LHizNyn8Tc,test
639,1202,tt0095882,movie,Police Academy 5: Assignment: Miami Beach,Police Academy 5: Assignment: Miami Beach,0,1988,\N,90,"Comedy,Crime","comedy, prank",FKEspwO4vHA,train
640,1203,tt0095889,movie,Poltergeist III,Poltergeist III,0,1988,\N,98,"Horror,Thriller","paranormal, haunting, good versus evil, insanity, psychedelic, revenge",dM9aTMgYvY8,train
641,1205,tt0095925,movie,Pumpkinhead,Pumpkinhead,0,1988,\N,86,"Fantasy,Horror","revenge, cult, murder, flashback",BWwRR0dC0cc,train
642,1206,tt0095953,movie,Rain Man,Rain Man,0,1988,\N,133,Drama,"entertaining, dramatic, cute, psychological, comedy",KLO4Jna3py4,val
643,1207,tt0095956,movie,Rambo III,Rambo III,0,1988,\N,102,"Action,Adventure,Thriller","revenge, cult, action, murder, violence",IQt9bDOGTgg,train
644,1208,tt0095963,movie,Red Heat,Red Heat,0,1988,\N,104,"Action,Comedy,Crime","revenge, cult, action, comedy, violence",WmH3IMrnhjE,val
645,1211,tt0096061,movie,Scrooged,Scrooged,0,1988,\N,101,"Comedy,Drama,Fantasy","cult, comedy, satire, entertaining, romantic",6Z0LHBH7Gnc,train
646,1212,tt0096142,movie,Sorority Babes in the Slimeball Bowl-O-Rama,Sorority Babes in the Slimeball Bowl-O-Rama,0,1988,\N,80,"Comedy,Horror","cult, murder",-VHcdmh6JwA,train
647,1213,tt0096244,movie,Tequila Sunrise,Tequila Sunrise,0,1988,\N,115,"Crime,Drama,Romance","romantic, neo noir",lHIC22yqrZE,train
648,1214,tt0096256,movie,They Live,They Live,0,1988,\N,94,"Action,Horror,Sci-Fi","murder, allegory, cult, violence, clever, good versus evil, psychedelic, humor, satire, action, brainwashing, suspenseful, sci-fi",iJC4R1uXDaE,train
649,1215,tt0096320,movie,Twins,Twins,0,1988,\N,107,"Comedy,Crime","comedy, entertaining",eRdcL2qKt6k,train
650,1216,tt0096378,movie,Vibes,Vibes,0,1988,\N,99,"Adventure,Comedy,Romance","paranormal, cult, murder",rKSpTTL1Bvc,train
651,1217,tt0096446,movie,Willow,Willow,0,1988,\N,126,"Action,Adventure,Drama","fantasy, cult, good versus evil, psychedelic, romantic, revenge, sadist",D-P03NGSP6Y,train
652,1218,tt0096463,movie,Working Girl,Working Girl,0,1988,\N,113,"Comedy,Drama,Romance","romantic, comedy",JPC-o-uOAjc,train
653,1219,tt0096486,movie,Young Einstein,Young Einstein,0,1988,\N,91,"Comedy,History","absurd, historical fiction",dEL_BT_Z6Yg,train
654,1220,tt0096487,movie,Young Guns,Young Guns,0,1988,\N,107,"Action,Western","comedy, murder, violence, cult, humor, revenge, historical, entertaining",k5E4DB0s-Bg,test
655,1223,tt0096639,tvMiniSeries,Lonesome Dove,Lonesome Dove,0,1989,1989,384,"Adventure,Drama,Western","murder, melodrama",m44NQUIOaiQ,train
656,1224,tt0096787,movie,All Dogs Go to Heaven,All Dogs Go to Heaven,0,1989,\N,84,"Adventure,Animation,Comedy","good versus evil, revenge, cult, murder",UUQ-jmJcWN8,train
657,1225,tt0096866,movie,The BFG,The BFG,0,1989,\N,91,"Adventure,Animation,Drama","good versus evil, psychedelic",Xk9dF5-EalM,train
658,1226,tt0096874,movie,Back to the Future Part II,Back to the Future Part II,0,1989,\N,108,"Adventure,Comedy,Sci-Fi","entertaining, comedy, mystery, fantasy, cult, alternate reality, humor, alternate history",rRrSp6Pqlz4,train
659,1228,tt0096895,movie,Batman,Batman,0,1989,\N,126,"Action,Adventure","comedy, dark, gothic, murder, suspenseful, realism, bleak, mystery, cult, violence, atmospheric, flashback, good versus evil, insanity, action, satire, tragedy, revenge",VRqa47-jv0M,train
660,1229,tt0096928,movie,Bill & Ted's Excellent Adventure,Bill & Ted's Excellent Adventure,0,1989,\N,90,"Adventure,Comedy,Music","comedy, cult, historical fiction, alternate history, historical, entertaining",sFy17auuK08,test
661,1230,tt0096933,movie,Black Rain,Black Rain,0,1989,\N,125,"Action,Crime,Thriller","boring, neo noir, murder, violence, cult, romantic, suspenseful",EAXIYtUspEc,test
662,1231,tt0096969,movie,Born on the Fourth of July,Born on the Fourth of July,0,1989,\N,145,"Biography,Drama,War","dramatic, boring",VHv7Topd1aM,train
663,1232,tt0097027,movie,Casualties of War,Casualties of War,0,1989,\N,113,"Action,Crime,Drama","revenge, cruelty, murder, violence, flashback",-1xY5cft1KA,val
664,1233,tt0097044,movie,Chances Are,Chances Are,0,1989,\N,108,"Comedy,Fantasy,Romance","romantic, fantasy, flashback",0N-8LPlQQsc,train
665,1235,tt0097116,movie,Cousins,Cousins,0,1989,\N,113,"Comedy,Romance","revenge, romantic",XV2__mru5g0,test
666,1236,tt0097123,movie,Crimes and Misdemeanors,Crimes and Misdemeanors,0,1989,\N,104,"Comedy,Drama","realism, murder, flashback, satire, philosophical, romantic",JBzlQ7bUtKk,train
667,1237,tt0097138,movie,Cyborg,Cyborg,0,1989,\N,86,"Action,Sci-Fi,Thriller","cult, action, murder, violence, flashback",NsyjFihG5k8,train
668,1238,tt0097162,movie,Dead Calm,Dead Calm,0,1989,\N,96,"Horror,Thriller","mystery, murder, cult, violence, atmospheric, flashback, insanity, suspenseful, home movie",SkqZd3h3f2U,test
669,1239,tt0097165,movie,Dead Poets Society,Dead Poets Society,0,1989,\N,128,"Comedy,Drama","dramatic, sentimental, inspiring, philosophical, melodrama",wojC0a8RRV0,test
670,1240,tt0097216,movie,Do the Right Thing,Do the Right Thing,0,1989,\N,120,"Comedy,Drama","atmospheric, comedy, murder, violence",muc7xqdHudI,train
671,1241,tt0097236,movie,Dream a Little Dream,Dream a Little Dream,0,1989,\N,114,"Comedy,Drama,Romance",psychedelic,CBzIXPVt1bY,train
672,1242,tt0097239,movie,Driving Miss Daisy,Driving Miss Daisy,0,1989,\N,99,"Comedy,Drama,Romance","dramatic, boring",D77sWa_kTg4,train
673,1243,tt0097240,movie,Drugstore Cowboy,Drugstore Cowboy,0,1989,\N,101,"Crime,Drama","romantic, cult, philosophical, violence, flashback",5_Rs8c08hM8,train
674,1246,tt0097289,movie,Erik the Viking,Erik the Viking,0,1989,\N,107,"Adventure,Comedy,Fantasy","cult, satire, romantic",8rft9QtIFks,val
675,1247,tt0097351,movie,Field of Dreams,Field of Dreams,0,1989,\N,107,"Drama,Family,Fantasy","dramatic, fantasy, inspiring",sHTsQ9qePrQ,test
676,1248,tt0097366,movie,Fletch Lives,Fletch Lives,0,1989,\N,95,"Comedy,Crime,Mystery","humor, satire, murder",UVd-OMNqGHA,train
677,1249,tt0097388,movie,Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Part VIII: Jason Takes Manhattan,0,1989,\N,100,"Adventure,Horror,Thriller","murder, violence, horror, cult, revenge, entertaining",w5fc43O3ynE,train
678,1250,tt0097428,movie,Ghostbusters II,Ghostbusters II,0,1989,\N,108,"Action,Comedy,Fantasy","comedy, fantasy, paranormal, allegory, cult, humor, action",UnzH75FlwvU,train
679,1251,tt0097438,movie,Gleaming the Cube,Gleaming the Cube,0,1989,\N,105,"Action,Drama,Mystery","tragedy, cult, revenge, murder",yviIgIDxlwc,train
680,1252,tt0097441,movie,Glory,Glory,0,1989,\N,122,"Biography,Drama,History","inspiring, violence, historical",MOZLYxfYCTU,val
681,1253,tt0097481,movie,Harlem Nights,Harlem Nights,0,1989,\N,116,"Comedy,Crime,Drama","violence, cult, humor, comedy, murder",En27DgNW0nY,train
682,1254,tt0097493,movie,Heathers,Heathers,0,1988,\N,103,"Comedy,Crime","comedy, dark, murder, bleak, cult, psychedelic, satire",7EsMeYlzwCU,train
683,1255,tt0097499,movie,Henry V,Henry V,0,1989,\N,137,"Biography,Drama,History","realism, violence, flashback, action, tragedy, historical",K_xaHuelVj8,test
684,1256,tt0097523,movie,"Honey, I Shrunk the Kids","Honey, I Shrunk the Kids",0,1989,\N,93,"Adventure,Comedy,Family","cult, comedy, psychedelic, entertaining, fantasy",L9nCNJ3cZSk,test
685,1258,tt0097550,movie,I Bought a Vampire Motorcycle,I Bought a Vampire Motorcycle,0,1990,\N,101,"Comedy,Crime,Fantasy",violence,fbvqz-nv7Zw,train
686,1259,tt0097576,movie,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade,0,1989,\N,127,"Action,Adventure","paranormal, comedy, action, mystery",s_9hAVJUHBw,val
687,1260,tt0097626,movie,Johnny Handsome,Johnny Handsome,0,1989,\N,94,"Crime,Drama,Thriller","revenge, neo noir, murder, violence",QMtHZGn1Ka4,train
688,1261,tt0097637,movie,K-9,K-9,0,1989,\N,101,"Action,Comedy,Crime","violence, comedy",hCRZBon82Qw,val
689,1262,tt0097714,movie,Last Exit to Brooklyn,Last Exit to Brooklyn,0,1989,\N,102,Drama,realism,tYZxzZ-25wo,train
690,1264,tt0097728,movie,Leningrad Cowboys Go America,Leningrad Cowboys Go America,0,1989,\N,79,"Comedy,Music","cult, humor, psychedelic, satire",tcovyF8j50g,val
691,1265,tt0097731,movie,Let It Ride,Let It Ride,0,1989,\N,90,"Action,Comedy",boring,NSV9X415QBw,train
692,1266,tt0097733,movie,Lethal Weapon 2,Lethal Weapon 2,0,1989,\N,114,"Action,Crime,Thriller","comedy, neo noir, murder, cult, violence, humor, action, revenge, home movie",Z6X5tj2dPf0,train
693,1267,tt0097737,movie,Leviathan,Leviathan,0,1989,\N,98,"Adventure,Horror,Mystery","cult, suspenseful, violence, prank",1b224w7psrQ,train
694,1268,tt0097742,movie,Licence to Kill,Licence to Kill,0,1989,\N,133,"Action,Adventure,Thriller","mystery, murder, cult, revenge, violence, tragedy, suspenseful, sadist",quHQAuO0lkg,test
695,1269,tt0097778,movie,Look Who's Talking,Look Who's Talking,0,1989,\N,93,Comedy,"comedy, fantasy, romantic",yOB_MqcaZHw,train
696,1270,tt0097815,movie,Major League,Major League,0,1989,\N,107,"Comedy,Sport","comedy, humor, psychedelic, entertaining",K_ILz9bC-VU,val
697,1271,tt0097858,movie,Meet the Feebles,Meet the Feebles,0,1989,\N,97,"Comedy,Music,Musical","comedy, dark, boring, cult, violence, flashback, insanity, psychedelic, satire, revenge",afzrKqO8kDA,train
698,1273,tt0097889,movie,Miracle Mile,Miracle Mile,0,1988,\N,87,"Action,Drama,Romance","cult, comedy, violence",idDq38kAvq4,train
699,1274,tt0097940,movie,Mystery Train,Mystery Train,0,1989,\N,110,"Comedy,Crime,Drama","murder, cult, atmospheric, psychedelic, humor, storytelling",nb0yBDSqTfs,train
700,1277,tt0097967,movie,Next of Kin,Next of Kin,0,1989,\N,108,"Action,Crime,Thriller","revenge, murder, violence",hHWC5Kvl3-c,train
701,1278,tt0098042,movie,Out Cold,Out Cold,0,1989,\N,92,"Comedy,Drama,Thriller","comedy, murder",WVlpZP7Q2f0,train
702,1280,tt0098067,movie,Parenthood,Parenthood,0,1989,\N,124,"Comedy,Drama",comedy,RgrbuRNc-AQ,test
703,1282,tt0098084,movie,Pet Sematary,Pet Sematary,0,1989,\N,103,"Fantasy,Horror,Thriller","psychological, gothic, murder, cult, violence, horror, flashback, suspenseful",l0sR6JjjQVk,train
704,1283,tt0098105,movie,Police Academy 6: City Under Siege,Police Academy 6: City Under Siege,0,1989,\N,84,"Comedy,Crime","comedy, prank",f52e7LNT474,train
705,1284,tt0098206,movie,Road House,Road House,0,1989,\N,114,"Action,Thriller","suspenseful, murder, violence, cult, good versus evil, humor, romantic, revenge",9TEgO4wjINE,train
706,1285,tt0098258,movie,Say Anything,Say Anything...,0,1989,\N,100,"Comedy,Drama,Romance","cult, entertaining, romantic",QeUnT3f7eAA,test
707,1286,tt0098273,movie,Sea of Love,Sea of Love,0,1989,\N,113,"Crime,Drama,Mystery","mystery, neo noir, murder, haunting",iePm8aBrRbY,train
708,1287,tt0098282,movie,"See No Evil, Hear No Evil","See No Evil, Hear No Evil",0,1989,\N,103,"Comedy,Crime","comedy, murder, adult comedy",RuRpcpaa_gQ,test
709,1288,tt0098309,movie,She-Devil,She-Devil,0,1989,\N,99,Comedy,"revenge, comedy",Nm4c5L9sWD8,test
710,1289,tt0098382,movie,Star Trek V: The Final Frontier,Star Trek V: The Final Frontier,0,1989,\N,107,"Action,Adventure,Fantasy","cult, flashback",XE7_pOy_jZk,train
711,1290,tt0098384,movie,Steel Magnolias,Steel Magnolias,0,1989,\N,117,"Comedy,Drama,Romance","cult, humor, cute, sentimental",v2IGgZgWj0k,train
712,1291,tt0098439,movie,Tango & Cash,Tango & Cash,0,1989,\N,104,"Action,Comedy,Crime","cult, comedy, action, violence",qwzkxI6b9Go,val
713,1294,tt0098536,movie,Turner & Hooch,Turner & Hooch,0,1989,\N,97,"Comedy,Crime,Drama","comedy, murder",gHc_eaKhKlo,train
714,1295,tt0098546,movie,UHF,UHF,0,1989,\N,97,"Comedy,Sci-Fi","absurd, cult, psychedelic, satire",Iih5a2Zq_JU,train
715,1296,tt0098554,movie,Uncle Buck,Uncle Buck,0,1989,\N,100,Comedy,humor,1_lOyGcMIEU,train
716,1297,tt0098575,movie,Valmont,Valmont,0,1989,\N,137,"Drama,Romance","tragedy, revenge, murder, romantic",JTFoI2azZ7Q,test
717,1298,tt0098625,movie,We're No Angels,We're No Angels,0,1989,\N,106,"Comedy,Crime",comedy,QsuzVplGuJk,train
718,1299,tt0098627,movie,Weekend at Bernie's,Weekend at Bernie's,0,1989,\N,97,"Adventure,Comedy,Crime","entertaining, cult, comedy, murder, stupid",YCTgcZ6ImsQ,val
719,1300,tt0098635,movie,When Harry Met Sally...,When Harry Met Sally...,0,1989,\N,95,"Comedy,Drama,Romance","cute, entertaining, romantic",VzZo08gmW18,train
720,1301,tt0098645,movie,Who's Harry Crumb?,Who's Harry Crumb?,0,1989,\N,94,"Comedy,Mystery",comedy,UM6-VeQ_KPk,train
721,1304,tt0099005,movie,Air America,Air America,0,1990,\N,113,"Action,Comedy,War",comedy,Goj3RGld4mI,val
722,1305,tt0099012,movie,Alice,Alice,0,1990,\N,106,"Comedy,Romance","romantic, flashback",oFOsWXU06c8,val
723,1306,tt0099044,movie,Another 48 Hrs.,Another 48 Hrs.,0,1990,\N,95,"Action,Comedy,Crime","comedy, suspenseful, neo noir, murder, violence, action, revenge",DlQRaMHLQPg,val
724,1307,tt0099052,movie,Arachnophobia,Arachnophobia,0,1990,\N,109,"Comedy,Horror,Thriller","horror, cult, suspenseful, action, comedy",4aQ6vg3JB2U,train
725,1308,tt0099077,movie,Awakenings,Awakenings,0,1990,\N,121,"Biography,Drama","inspiring, violence, dramatic, sentimental",JAz-prw_W2A,val
726,1309,tt0099088,movie,Back to the Future Part III,Back to the Future Part III,0,1990,\N,118,"Adventure,Comedy,Sci-Fi","comedy, fantasy, alternate reality, humor, alternate history, entertaining, sci-fi",CPfaI_Nl_0s,train
727,1310,tt0099141,movie,Bird on a Wire,Bird on a Wire,0,1990,\N,110,"Action,Comedy","violence, comedy, action",MhaVziFh1ws,test
728,1311,tt0099160,movie,Blue Steel,Blue Steel,0,1990,\N,102,"Action,Crime,Drama","violence, neo noir, murder",aJTOmShc9E0,val
729,1312,tt0099180,movie,Bride of Re-Animator,Bride of Re-Animator,0,1990,\N,96,"Comedy,Horror,Sci-Fi","comedy, cruelty, murder, cult, violence, good versus evil, insanity",7BzXFXw4Ers,train
730,1313,tt0099253,movie,Child's Play 2,Child's Play 2,0,1990,\N,84,"Horror,Thriller","comedy, gothic, violence",5OXtapP8U7M,train
731,1315,tt0099329,movie,Cry-Baby,Cry-Baby,0,1990,\N,85,"Comedy,Musical","cult, satire",yB1bLlguZVY,train
732,1316,tt0099348,movie,Dances with Wolves,Dances with Wolves,0,1990,\N,181,"Adventure,Drama,Western","boring, murder, dramatic, violence, flashback, romantic, historical, storytelling, prank",g2P5QuLP7GE,train
733,1318,tt0099365,movie,Darkman,Darkman,0,1990,\N,96,"Action,Sci-Fi,Thriller","comedy, avant garde, gothic, neo noir, bleak, cult, violence, horror, romantic, revenge, entertaining",L58rdhCfDIU,train
734,1319,tt0099371,movie,Days of Thunder,Days of Thunder,0,1990,\N,107,"Action,Drama,Sport","revenge, comedy",AhUhuDW_jOw,test
735,1320,tt0099422,movie,Dick Tracy,Dick Tracy,0,1990,\N,105,"Action,Comedy,Crime","neo noir, murder, violence, alternate reality, good versus evil, romantic",dAHj3IsSuT0,train
736,1321,tt0099423,movie,Die Hard 2,Die Hard 2,0,1990,\N,124,"Action,Thriller","comedy, murder, cult, violence, humor, action, tragedy, suspenseful, entertaining, sadist",NLLMftcqJls,train
737,1322,tt0099487,movie,Edward Scissorhands,Edward Scissorhands,0,1990,\N,105,"Drama,Fantasy,Romance","comedy, fantasy, gothic, dark, cult, magical realism, flashback, psychedelic, satire, romantic, revenge, entertaining, storytelling",M94yyfWy-KI,train
738,1323,tt0099512,movie,Ernest Goes to Jail,Ernest Goes to Jail,0,1990,\N,81,"Comedy,Crime,Family",cult,z4zNSx42aEo,train
739,1324,tt0099582,movie,Flatliners,Flatliners,0,1990,\N,115,"Drama,Horror,Sci-Fi","cruelty, alternate reality, haunting, flashback, psychedelic, revenge",U8rTNnk8ROM,train
740,1325,tt0099653,movie,Ghost,Ghost,0,1990,\N,127,"Drama,Fantasy,Romance","fantasy, mystery, murder, paranormal, dramatic, humor, romantic, revenge, sentimental",Ggt4BCkT760,train
741,1327,tt0099685,movie,Goodfellas,Goodfellas,0,1990,\N,145,"Biography,Crime,Drama","dark, comedy, neo noir, murder, realism, dramatic, violence, cult, claustrophobic, revenge",qo5jJpHtI1Y,train
742,1328,tt0099700,movie,Gremlins 2: The New Batch,Gremlins 2: The New Batch,0,1990,\N,106,"Comedy,Fantasy,Horror","cult, horror, satire",wgkDHwOYEps,train
743,1329,tt0099726,movie,Hamlet,Hamlet,0,1990,\N,135,Drama,"gothic, murder, action, romantic, tragedy, revenge",tMvqWk7q8Ss,train
744,1330,tt0099740,movie,Hardware,Hardware,0,1990,\N,94,"Sci-Fi,Thriller","comedy, murder, cult, violence, psychedelic, revenge, sci-fi",jnVVyfyFChE,train
745,1332,tt0099776,movie,Europa Europa,Europa Europa,0,1990,\N,112,"Drama,History,War","romantic, avant garde, murder",JqMBNCo7LPE,test
746,1333,tt0099785,movie,Home Alone,Home Alone,0,1990,\N,103,"Comedy,Family","cult, comedy, violence, humor",q80E8TfJVkg,train
747,1334,tt0099800,movie,House Party,House Party,0,1990,\N,100,"Comedy,Music,Romance","cult, romantic",KTe4vOlbYlk,train
748,1337,tt0099864,tvMiniSeries,It,It,0,1990,1990,192,"Drama,Horror,Mystery","dark, comedy, gothic, murder, paranormal, horror, flashback, good versus evil, revenge, sadist",iMspVKv56vQ,train
749,1338,tt0099871,movie,Jacob's Ladder,Jacob's Ladder,0,1990,\N,113,"Drama,Horror,Mystery","psychological, gothic, violence, cult, horror, alternate reality, haunting, flashback, insanity, psychedelic, tragedy",rJztRnDxdM8,train
750,1339,tt0099878,movie,Jetsons: The Movie,Jetsons: The Movie,0,1990,\N,82,"Animation,Comedy,Family",romantic,DxQE-7_CIJ4,train
751,1340,tt0099892,movie,Joe Versus the Volcano,Joe Versus the Volcano,0,1990,\N,102,"Comedy,Romance","cult, psychedelic, entertaining, satire, romantic",A9lceeNQMwk,test
752,1341,tt0099902,movie,Ju Dou,Ju Dou,0,1990,\N,95,"Drama,Romance","tragedy, murder, sadist",UntezgPh26o,test
753,1342,tt0099938,movie,Kindergarten Cop,Kindergarten Cop,0,1990,\N,111,"Action,Comedy,Crime","comedy, fantasy, murder, cult, revenge, violence, cute, humor, romantic",PeH_fzD5W8w,train
754,1344,tt0100029,movie,Lionheart,Lionheart,0,1990,\N,108,"Action,Crime,Drama","comedy, neo noir, murder, violence, cult, humor, melodrama, tragedy, revenge",QKqjwvWNnzg,train
755,1345,tt0100050,movie,Look Who's Talking Too,Look Who's Talking Too,0,1990,\N,81,"Comedy,Family,Romance",dramatic,_S_ux6f1Z_U,val
756,1346,tt0100054,movie,Lord of the Flies,Lord of the Flies,0,1990,\N,90,"Adventure,Drama,Thriller","cult, cruelty, murder",QnCn2VTzY90,train
757,1348,tt0100114,movie,Marked for Death,Marked for Death,0,1990,\N,93,"Action,Crime,Drama","comedy, neo noir, murder, cult, violence, humor, revenge",FmYqVNu1YZ0,train
758,1349,tt0100129,movie,Meet the Applegates,Meet the Applegates,0,1990,\N,90,"Comedy,Fantasy,Horror",cult,FxnEX3PfYow,train
759,1350,tt0100133,movie,Memphis Belle,Memphis Belle,0,1990,\N,107,"Action,Drama,War","comedy, historical, realism, flashback",I0yvvL7MIAA,test
760,1351,tt0100140,movie,Mermaids,Mermaids,0,1990,\N,110,"Comedy,Drama,Romance","dramatic, comedy, romantic",oC2Om-kO4Pk,val
761,1352,tt0100143,movie,Miami Blues,Miami Blues,0,1990,\N,97,"Comedy,Crime,Drama","tragedy, cult, neo noir, murder, violence",yFHYdfEq43U,train
762,1353,tt0100150,movie,Miller's Crossing,Miller's Crossing,0,1990,\N,115,"Crime,Drama,Thriller","comedy, boring, neo noir, murder, dramatic, cult, violence, atmospheric, psychedelic, romantic, suspenseful, entertaining",hkJIcFMN_pc,train
763,1354,tt0100157,movie,Misery,Misery,0,1990,\N,107,"Drama,Thriller","psychological, neo noir, murder, mystery, dramatic, violence, revenge, horror, insanity, claustrophobic, suspenseful, sadist",DNRXS-lDgYg,test
764,1355,tt0100168,movie,Mo' Better Blues,Mo' Better Blues,0,1990,\N,129,"Drama,Music,Romance","violence, melodrama",io8Jw9BRRFY,train
765,1356,tt0100201,movie,Mr. Destiny,Mr. Destiny,0,1990,\N,116,"Comedy,Fantasy,Romance","psychedelic, alternate history",U8E2QhBqpr0,train
766,1357,tt0100211,movie,Music Box,Music Box,0,1989,\N,124,"Crime,Drama,Thriller",horror,qcfMaMnr81E,val
767,1359,tt0100258,movie,Night of the Living Dead,Night of the Living Dead,0,1990,\N,92,Horror,"suspenseful, cult, horror, violence",r0r7L8tS2L0,train
768,1360,tt0100260,movie,Nightbreed,Nightbreed,0,1990,\N,102,"Action,Fantasy,Horror","comedy, suspenseful, gothic, murder, paranormal, cult, violence, flashback, good versus evil, insanity, psychedelic, humor, romantic, revenge",QB-fGqWWfjw,test
769,1361,tt0100280,movie,Nuns on the Run,Nuns on the Run,0,1990,\N,89,"Comedy,Crime",murder,rcJ0KL_F5r0,val
770,1362,tt0100318,movie,Pacific Heights,Pacific Heights,0,1990,\N,102,Thriller,"revenge, suspenseful, neo noir",PrVtU25MSqQ,train
771,1364,tt0100403,movie,Predator 2,Predator 2,0,1990,\N,108,"Action,Horror,Sci-Fi","comedy, neo noir, gothic, murder, cult, violence, good versus evil, action, suspenseful",6yPdBVUP5Zw,train
